# IMAGENAME e1 e2 V0.5.6A RZP SEEING
OMEGA.2012-10-12T07:35:02.638 -0.000100754 0.00761272 1 0.0163560 1.74274
OMEGA.2012-11-14T05:35:53.976 0.0165694 0.0146267 1 -0.0117200 1.36228
OMEGA.2012-11-14T05:37:23.866 -0.0115765 0.0122323 1 -0.0115280 1.25174
OMEGA.2012-09-19T08:17:34.202 -0.0259396 0.00421422 1 -0.00146800 1.12104
OMEGA.2012-09-19T08:18:59.143 -0.0308587 0.0254857 1 0.00146800 1.06909
OMEGA.2012-01-19T02:32:58.366 0.0238914 0.00790892 1 0.00185100 0.910753
OMEGA.2012-01-19T02:34:27.018 0.00569716 0.0106678 1 -0.00185100 0.909389
OMEGA.2011-12-02T05:13:34.016 0.0283635 0.000785125 1 -0.000953000 0.873772
OMEGA.2011-12-02T05:15:17.667 0.0332408 -0.00188819 1 0.000953000 0.920803
OMEGA.2012-08-08T09:01:10.318 0.00334621 0.0104329 1 -0.00189000 1.02526
OMEGA.2012-08-08T09:02:36.058 0.0118221 0.0117616 1 0.00189000 0.977590
OMEGA.2012-11-09T04:44:44.374 -0.0105494 -0.0114797 0 -0.0365010 1.55803
OMEGA.2012-11-09T04:46:18.594 -0.00659382 -0.00498323 0 -0.0330840 1.53995
OMEGA.2012-12-12T01:03:52.611 0.0212418 0.00227207 1 0.0233170 0.733421
OMEGA.2012-12-12T01:05:24.491 -0.00587887 0.00746167 1 0.0179300 0.740281
OMEGA.2012-12-13T02:00:18.208 -0.0182466 0.0153286 1 0.0126630 0.614320
OMEGA.2012-12-13T02:01:52.968 -0.0298484 0.0272196 1 0.0156750 0.639504
OMEGA.2012-09-17T08:04:31.130 -0.000277505 0.0189965 1 0.0124690 0.854825
OMEGA.2012-09-17T08:05:57.140 0.00709786 0.00192943 0 0.0131840 1.04456
OMEGA.2012-09-25T06:17:01.744 0.0268235 0.0257224 1 -0.0154700 0.518546
OMEGA.2012-09-25T06:18:28.464 0.0223632 0.0352515 1 -0.0101830 0.530234
OMEGA.2011-11-30T06:04:17.962 0.00769259 0.0320192 1 0.000921000 0.834204
OMEGA.2011-11-30T06:05:47.593 -0.0353277 0.0264380 1 -0.000921000 0.818250
OMEGA.2011-10-24T06:58:29.984 0.00171493 -0.0201924 1 0.00363500 0.830007
OMEGA.2011-10-24T07:00:12.246 0.0170074 -0.0133722 1 -0.00363500 0.811703
OMEGA.2011-11-16T07:13:23.654 -0.0294013 0.00760699 1 -0.00181000 0.829937
OMEGA.2011-11-16T07:14:53.336 -0.0266232 -0.00924636 1 0.00181000 1.02344
OMEGA.2012-12-14T03:45:01.252 -0.0281038 -0.00292617 1 -0.000787000 0.742845
OMEGA.2012-12-14T03:46:32.032 0.00638831 0.0344300 1 0.000787000 0.899628
OMEGA.2012-01-17T02:40:47.013 -0.0233035 0.00745869 1 0.00102600 0.755051
OMEGA.2012-01-17T02:42:13.564 -0.0287402 0.0133702 1 -0.00102600 0.715473
OMEGA.2012-10-18T07:21:57.166 -0.00441438 -0.00888485 1 -0.0165120 0.791700
OMEGA.2012-10-18T07:23:22.126 0.00959472 -0.00997469 1 -0.0158220 0.735691
OMEGA.2012-11-25T01:09:52.314 -0.0192507 0.0457563 1 -0.0426600 1.03137
OMEGA.2012-11-25T01:11:17.124 -0.0641916 0.0970970 1 -0.0408590 1.11712
OMEGA.2012-12-17T03:31:31.562 -0.0131019 0.0133139 1 0.0593270 0.992405
OMEGA.2012-12-17T03:32:57.552 -0.0234909 0.00461398 1 0.0565260 0.935532
OMEGA.2011-10-26T07:34:22.173 0.0143545 -7.87571e-05 0 0.0718590 1.32262
OMEGA.2011-10-26T07:36:02.794 0.00405031 -0.0103863 1 0.0707020 1.21707
OMEGA.2011-11-29T06:28:37.845 0.0916952 0.0387305 1 -0.0680420 0.781882
OMEGA.2011-11-29T06:30:18.025 0.0985263 0.0420581 1 -0.0745190 0.824489
OMEGA.2012-09-30T05:24:56.901 -0.0642374 0.0547858 1 0.00217400 0.732101
OMEGA.2012-09-30T05:26:26.631 -0.0513774 0.0400702 1 -0.000849000 0.677059
OMEGA.2012-10-06T03:02:43.428 0.0304415 0.0206287 0 -0.00719900 1.36240
OMEGA.2012-10-06T03:04:08.369 0.0188103 0.000515264 0 -0.00648000 1.45430
OMEGA.2012-10-22T04:00:00.946 0.0257609 -0.0174251 1 0.00679200 1.02284
OMEGA.2012-10-22T04:01:26.347 0.0498084 0.0253554 1 0.00556100 0.957028
OMEGA.2012-11-14T02:48:04.197 0.0135026 0.0165353 1 -0.00106000 1.26410
OMEGA.2012-11-14T02:49:35.107 0.00502846 0.00343554 1 0.00106000 1.23300
OMEGA.2012-10-07T05:30:11.400 0.00214076 0.0160201 1 0.00197500 0.824956
OMEGA.2012-10-07T05:31:36.110 -0.00565277 0.00331332 1 -0.00197500 0.862111
OMEGA.2011-12-19T04:26:32.090 0.0240065 -0.000567996 1 -0.00492900 0.984557
OMEGA.2011-12-19T04:28:02.080 0.0271031 0.0249999 1 0.00492900 0.917418
OMEGA.2012-10-21T07:36:08.963 0.0168911 -0.0384382 1 0.00234600 0.808629
OMEGA.2012-10-21T07:37:48.852 0.0118893 -0.0403602 1 -0.00234600 0.798858
OMEGA.2011-12-21T04:16:13.389 -0.0235160 -0.00666392 0 0.0341130 1.56562
OMEGA.2011-12-21T04:17:41.630 -0.0101112 -0.0263021 0 0.0323650 1.47488
OMEGA.2012-10-09T08:08:21.775 -0.0314137 -0.0140571 1 -0.0301790 0.823751
OMEGA.2012-10-09T08:09:50.305 -0.0120929 -0.0145250 1 -0.0362990 0.742938
OMEGA.2012-09-12T08:24:17.213 -0.00315084 -0.00205226 1 0.000182000 0.845893
OMEGA.2012-09-12T08:25:47.304 0.0376746 0.0382478 1 -0.000182000 0.985838
OMEGA.2012-09-09T07:37:55.945 0.0134799 -0.000609855 1 -0.000842000 0.786281
OMEGA.2012-09-09T07:39:20.955 0.00725945 -0.0275185 1 0.000842000 0.799514
OMEGA.2012-07-30T09:17:52.566 -0.00901386 0.00308028 1 -0.00445200 1.25349
OMEGA.2012-07-30T09:19:22.496 0.00246511 0.00481973 1 0.00445200 1.19432
OMEGA.2012-10-12T05:05:43.897 0.00940098 0.0100100 1 0.0163940 0.890382
OMEGA.2012-10-12T05:07:23.977 -0.00132719 -0.00544663 1 0.0206570 1.03624
OMEGA.2013-01-13T01:04:36.974 -0.000712465 -0.0126888 1 -0.0408310 0.718570
OMEGA.2013-01-13T01:06:20.195 -0.00213544 -0.0268577 1 -0.0339020 0.761985
OMEGA.2013-01-15T02:00:11.877 0.0464912 -0.00965023 1 0.0214410 1.00228
OMEGA.2013-01-15T02:01:58.457 0.0280892 -0.0429776 1 0.0162400 0.921895
OMEGA.2012-09-03T07:33:49.071 0.0698739 0.0576513 0 -0.0142340 2.21829
OMEGA.2012-09-03T07:35:14.201 0.0361962 0.0433487 0 -0.0141340 1.99640
OMEGA.2012-09-26T07:39:02.429 0.0292844 0.0252449 1 -0.00628900 0.605552
OMEGA.2012-09-26T07:40:31.460 0.0235717 0.0218445 1 -0.0113420 0.633051
OMEGA.2012-09-30T07:11:30.448 0.505987 0.0325611 0 0.0328930 2.08830
OMEGA.2012-09-30T07:12:58.868 0.516388 0.0145193 0 0.0318630 2.02578
OMEGA.2012-10-01T06:10:28.352 0.0227012 0.0295798 1 -0.00956100 0.540591
OMEGA.2012-10-01T06:11:57.252 0.0567810 0.0227719 1 -0.00522700 0.557462
OMEGA.2012-10-08T07:04:50.536 -0.00363525 0.0103672 1 -0.00324700 0.679242
OMEGA.2012-10-08T07:06:15.596 0.00786688 0.00865764 1 -0.000721000 0.707562
OMEGA.2011-11-25T05:58:52.408 -0.0180067 0.00719913 1 0.000537000 1.05755
OMEGA.2011-11-25T06:00:22.408 0.00386710 0.00919960 1 -0.000537000 0.989463
OMEGA.2011-11-20T06:38:56.971 0.0174245 -0.0177383 1 0.00266700 1.36488
OMEGA.2011-11-20T06:40:22.882 0.00269769 -0.00905021 1 -0.00266700 1.31237
OMEGA.2012-01-26T01:36:41.856 -0.00237464 0.00969043 1 -0.00602700 0.912779
OMEGA.2012-01-26T01:38:06.737 -0.0111696 -0.0126867 1 0.00602700 0.855733
OMEGA.2012-09-13T06:51:12.975 0.0130617 0.0121171 1 0.000240000 0.691045
OMEGA.2012-09-13T06:52:58.325 0.0325076 0.0207853 1 -0.000240000 0.758623
OMEGA.2012-09-04T07:57:03.118 0.00647515 0.00641998 1 -0.000195000 1.07756
OMEGA.2012-09-04T07:58:28.849 -0.00860339 0.0136224 1 0.000195000 0.979027
OMEGA.2011-10-28T07:49:15.743 0.0688338 0.00477608 1 -0.000454000 0.937750
OMEGA.2011-10-28T07:50:49.234 0.0941348 0.0185790 1 0.000454000 0.896873
OMEGA.2012-10-24T03:58:06.777 -0.00766657 -0.00376445 1 0.00466400 0.519184
OMEGA.2012-10-24T03:59:32.567 -0.00537505 0.00185119 1 -0.00466400 0.501150
OMEGA.2011-12-22T04:28:29.082 -0.0108620 0.0247386 1 0.00159300 1.03088
OMEGA.2011-12-22T04:29:53.873 0.0171064 0.00263182 1 -0.00159300 1.06183
OMEGA.2011-12-30T03:50:47.468 0.0427873 0.00610373 1 0.00328000 0.794964
OMEGA.2011-12-30T03:52:28.660 0.0490866 0.00439112 1 -0.00328000 0.715190
OMEGA.2012-01-20T02:11:01.169 -0.00823603 -0.0121791 1 -0.000500000 0.856489
OMEGA.2012-01-20T02:12:29.820 -0.00438483 -0.000417472 1 0.000500000 0.815766
OMEGA.2011-11-22T06:14:10.731 0.0343148 0.0180116 1 0.000918000 0.724294
OMEGA.2011-11-22T06:15:42.982 0.0232296 0.00922664 1 -0.000918000 0.691728
OMEGA.2011-11-17T06:53:43.336 0.00147900 -0.00688036 1 0.00362100 1.69439
OMEGA.2011-11-17T06:55:08.297 -0.0148802 -0.00882840 1 0.00513200 1.35737
OMEGA.2012-10-13T08:00:32.202 -0.0357862 -0.0149371 1 0.00607400 1.39705
OMEGA.2012-10-13T08:01:57.032 -0.0139712 -0.0215784 1 -0.0148270 1.74705
OMEGA.2012-01-21T02:49:09.517 0.0377905 0.0114130 1 -0.00237800 0.897208
OMEGA.2012-01-21T02:50:34.818 0.0213735 0.0103741 1 0.00237800 0.849400
OMEGA.2012-10-23T07:34:39.390 0.000963170 9.66801e-05 1 -0.000211000 1.12862
OMEGA.2012-10-23T07:36:21.141 0.0224481 0.00605327 1 0.000211000 1.03516
OMEGA.2012-01-16T02:35:12.174 -0.0167117 0.0123497 1 -0.00228500 0.890789
OMEGA.2012-01-16T02:36:38.575 0.0173199 0.00754053 1 0.00228500 0.950229
OMEGA.2012-09-13T08:23:08.729 -0.0218262 0.0158062 1 -0.000599000 0.586161
OMEGA.2012-09-13T08:24:39.730 -0.0197464 0.0295919 1 0.000599000 0.551503
OMEGA.2012-09-09T06:38:32.646 -0.00507623 -0.000675389 1 -0.000781000 0.959026
OMEGA.2012-09-09T06:39:58.026 0.000714390 -0.00972697 1 0.000781000 0.922276
OMEGA.2011-11-24T06:40:29.180 0.0206527 -0.00171535 1 -0.000122000 0.778684
OMEGA.2011-11-24T06:41:57.960 0.0176508 0.00318910 1 0.000122000 0.722697
OMEGA.2012-09-28T07:19:33.648 -0.0341243 -0.168744 0 0.0547200 2.11880
OMEGA.2012-09-28T07:21:17.338 0.0121290 -0.130429 0 0.0569050 2.19692
OMEGA.2013-01-12T01:43:22.009 0.0330854 0.105502 1 -0.0528850 0.844952
OMEGA.2013-01-12T01:45:03.507 0.0553406 -0.0160530 1 -0.0587400 0.773418
OMEGA.2012-09-12T07:18:59.873 -0.0286264 -0.0205761 1 5.00000e-06 0.665597
OMEGA.2012-09-12T07:20:29.593 0.0181500 -0.0216358 1 -5.00000e-06 0.563512
OMEGA.2013-09-02T09:17:38.003 0.00823501 0.00227863 1 0.00118500 1.15502
OMEGA.2013-09-02T09:19:12.061 -0.00945612 -0.0132639 1 -0.00118500 1.32824
OMEGA.2012-10-13T07:38:14.469 -0.00253691 0.0217927 1 0.00405800 1.27381
OMEGA.2012-10-13T07:39:39.270 -0.00425345 0.00867454 1 -0.00405800 1.24609
OMEGA.2012-10-12T07:14:37.225 0.00329732 0.00512498 0 -0.0318650 1.91222
OMEGA.2012-10-12T07:16:02.015 -0.00739102 -0.0122160 0 -0.0369800 2.70200
OMEGA.2013-01-03T02:07:56.039 0.00127344 -0.000898030 1 0.0328600 0.678302
OMEGA.2013-01-03T02:09:24.938 0.00373790 -0.0177185 1 0.0359840 0.775613
OMEGA.2012-10-26T03:02:06.474 0.0389410 -0.0439334 1 0.000932000 0.718855
OMEGA.2012-10-26T03:03:36.074 -0.0129482 -0.0134507 1 -0.000932000 0.646328
OMEGA.2013-02-09T00:56:12.658 0.000343845 -0.0111621 1 0.000706000 1.02221
OMEGA.2013-02-09T00:57:47.998 -0.00613723 -0.00654668 1 -0.000706000 1.23185
OMEGA.2012-10-24T05:51:34.902 0.0659063 0.243047 1 0.0178940 0.985069
OMEGA.2012-10-24T05:53:00.672 0.101584 0.244237 1 0.0183080 0.992603
OMEGA.2012-10-26T03:50:03.161 0.00525858 -0.00497723 1 -0.00879900 0.706468
OMEGA.2012-10-26T03:51:32.331 -0.00994750 0.0109993 1 -0.00375400 0.821744
OMEGA.2012-10-26T06:19:51.013 0.0532505 0.0360539 1 -0.0105830 0.726727
OMEGA.2012-10-26T06:21:18.173 0.0501260 0.0323648 1 -0.0130660 0.695554
OMEGA.2012-12-16T04:12:11.765 -0.0177901 0.00432974 1 0.00377600 0.918264
OMEGA.2012-12-16T04:13:41.136 -0.0441005 -0.0251442 1 -0.00377600 0.978729
OMEGA.2012-10-23T05:06:29.150 0.00926325 -0.0238970 1 -0.00597800 0.829807
OMEGA.2012-10-23T05:07:58.689 -0.00920006 -0.00201346 1 0.00597800 0.729018
OMEGA.2012-10-12T07:37:07.858 -0.00643324 0.000477283 0 0.0207330 2.06937
OMEGA.2012-10-12T07:38:37.848 0.00120360 0.00333356 0 0.0166910 1.75415
OMEGA.2012-11-14T05:39:26.656 -0.0199793 -0.00751563 1 -0.0193050 1.24750
OMEGA.2012-11-14T05:41:00.266 -0.00684222 0.00587032 1 -0.0181190 1.19102
OMEGA.2012-09-19T08:21:02.304 -0.0130718 0.0147670 1 0.000552000 1.17726
OMEGA.2012-09-19T08:22:27.193 -0.0140946 0.0156715 1 -0.000552000 1.26517
OMEGA.2012-01-19T02:36:22.478 0.000616045 -0.0199438 1 -0.00254200 0.962401
OMEGA.2012-01-19T02:37:48.560 0.0489179 -0.00732263 1 0.00254200 0.915543
OMEGA.2011-12-02T05:17:20.518 0.0305052 0.00170271 1 0.00139200 0.926121
OMEGA.2011-12-02T05:19:00.620 0.0350857 -0.000657366 1 -0.00139200 0.779053
OMEGA.2012-08-08T09:04:48.449 -0.00536383 -0.00143209 1 -0.00115900 0.855238
OMEGA.2012-08-08T09:06:14.469 0.0169448 0.0101575 1 0.00115900 1.00057
OMEGA.2012-12-14T03:48:07.942 0.0568628 0.0369132 1 0.00329800 0.887076
OMEGA.2012-12-14T03:49:41.903 -0.00989216 -0.0130658 1 -0.00329800 0.864091
OMEGA.2012-01-17T02:44:13.985 -0.00223255 -0.0188970 1 0.00332000 0.719289
OMEGA.2012-01-17T02:45:42.706 -0.0279627 -0.00879407 1 -0.00332000 0.680586
OMEGA.2012-10-18T07:25:09.366 -0.000629383 -0.0258504 1 -0.0141400 0.905196
OMEGA.2012-10-18T07:26:34.777 -0.0168720 -0.0277003 1 -0.0143440 0.744441
OMEGA.2012-11-25T01:12:49.534 -0.0237087 0.0539860 1 -0.0404300 1.09908
OMEGA.2012-11-25T01:14:18.644 -0.0492445 0.0954281 1 -0.0440390 1.10001
OMEGA.2012-12-17T03:34:30.872 -0.0194130 -0.00736437 1 0.0563790 0.879585
OMEGA.2012-12-17T03:36:00.353 -0.0511763 0.00362633 1 0.0565730 1.05243
OMEGA.2011-10-26T07:38:14.306 -0.00430414 -0.0142415 0 0.0775120 1.28647
OMEGA.2011-10-26T07:39:57.807 0.00167796 -0.0187070 0 0.0781360 1.65150
OMEGA.2011-11-29T06:32:20.206 0.0937436 0.0332038 1 -0.0736190 0.728800
OMEGA.2011-11-29T06:34:02.828 0.0796634 0.0346839 1 -0.0820290 0.782446
OMEGA.2012-09-30T05:28:25.282 -0.0882112 0.0260162 1 0.00196900 0.735573
OMEGA.2012-09-30T05:29:51.812 -0.0600486 0.0317179 1 0.000350000 0.683346
OMEGA.2012-10-06T03:06:01.909 0.0377095 -0.00724908 0 -0.00665800 1.57955
OMEGA.2012-10-06T03:07:31.359 0.0366670 -0.0314897 0 -0.0100610 1.53876
OMEGA.2012-10-22T04:03:25.527 0.0410609 0.00773173 1 0.00680900 0.980722
OMEGA.2012-10-22T04:04:50.697 0.0442246 -0.0120665 1 0.00759200 0.981679
OMEGA.2012-11-14T02:51:42.396 0.00722760 0.00286260 1 0.00587900 1.23027
OMEGA.2012-11-14T02:53:12.407 -0.00586067 -0.00167023 1 -0.00587900 1.81036
OMEGA.2012-10-07T05:33:39.900 0.00573302 0.00807379 1 0.00198100 0.863475
OMEGA.2012-10-07T05:35:05.191 0.000381356 0.0166866 1 -0.00198100 0.833843
OMEGA.2011-12-19T04:30:09.571 -0.00530691 0.0253648 1 0.000516000 1.02101
OMEGA.2011-12-19T04:31:39.183 0.0155454 0.00603397 1 -0.000516000 0.871143
OMEGA.2012-10-21T07:40:02.005 0.0143157 -0.0386051 1 0.00269200 0.824444
OMEGA.2012-10-21T07:41:45.703 0.0200346 -0.0193630 1 -0.00269200 0.808411
OMEGA.2011-12-21T04:19:32.421 -0.0224849 -0.0319876 1 0.0286130 1.26265
OMEGA.2011-12-21T04:20:57.921 -0.00323174 -0.0205396 0 0.0282940 1.34379
OMEGA.2012-10-09T08:11:41.335 -0.00142919 0.00293888 1 -0.0291980 0.902788
OMEGA.2012-10-09T08:13:07.696 -0.00847026 0.00863320 1 -0.0277090 0.850349
OMEGA.2012-09-12T08:28:09.313 0.00402250 0.0156258 1 -0.000600000 0.946045
OMEGA.2012-09-12T08:29:39.774 0.0275956 0.0211181 1 0.000600000 1.02534
OMEGA.2012-09-09T07:41:25.305 -0.0102338 -0.00480148 1 -0.000657000 0.744174
OMEGA.2012-09-09T07:42:54.675 0.0144517 -0.0140356 1 0.000657000 0.805661
OMEGA.2012-07-30T09:21:31.456 -0.00321774 -0.00959488 1 -0.000185000 1.09726
OMEGA.2012-07-30T09:22:57.197 -0.000991166 0.0271476 1 0.000185000 1.14069
OMEGA.2012-10-12T05:09:40.638 0.00383332 0.0158485 1 0.00518500 0.990820
OMEGA.2012-10-12T05:11:21.568 -0.00333470 0.00655654 1 0.0118670 1.08280
OMEGA.2013-01-13T01:08:25.275 0.00988172 -0.0133600 1 -0.0357100 0.756615
OMEGA.2013-01-13T01:10:06.345 0.00589196 -0.0206509 1 -0.0234310 0.756351
OMEGA.2013-01-15T02:03:53.367 -0.00209736 0.0110454 1 0.0264650 0.966107
OMEGA.2013-01-15T02:05:41.698 0.0258377 -0.0315088 1 0.0156240 1.05702
OMEGA.2012-09-03T07:56:37.495 0.0423209 0.0444405 0 -0.00634000 2.02489
OMEGA.2012-09-03T07:58:07.535 0.0516178 0.0522167 0 -0.000463000 1.95986
OMEGA.2012-09-26T07:42:38.180 0.0512094 0.0317639 1 -0.0122100 0.686336
OMEGA.2012-09-26T07:44:03.540 0.0611948 0.0114307 1 -0.00727700 0.716926
OMEGA.2012-09-30T07:15:03.889 0.496819 -0.0629564 0 0.0281710 1.91336
OMEGA.2012-09-30T07:16:36.779 0.524287 0.0280370 0 0.0301220 2.03926
OMEGA.2012-10-01T06:13:59.452 0.0375989 0.0272950 1 -0.0120540 0.594998
OMEGA.2012-10-01T06:15:24.472 0.0502449 -0.00175185 1 -0.00974800 0.642122
OMEGA.2012-10-08T07:08:20.776 -0.0101552 0.00800596 1 -0.00576200 0.658048
OMEGA.2012-10-08T07:09:45.757 0.00372643 0.0182424 1 -0.00443800 0.701767
OMEGA.2011-10-28T07:56:31.658 0.101793 0.0237275 1 -0.000358000 0.973456
OMEGA.2011-10-28T07:58:04.859 0.0857919 0.00194809 1 0.000358000 0.943117
OMEGA.2012-10-24T04:04:56.419 0.0130127 -0.000325168 1 -0.0475780 0.478383
OMEGA.2012-10-24T04:06:22.359 0.0134223 -0.00878273 1 0.0475780 0.453182
OMEGA.2011-12-22T04:36:17.117 -0.00279177 0.0199352 1 -0.00124800 1.14899
OMEGA.2011-12-22T04:37:46.688 -0.00180492 0.0140411 1 0.00124800 1.07498
OMEGA.2011-12-30T03:58:50.523 0.0534756 0.0144876 1 -0.000723000 0.770644
OMEGA.2011-12-30T04:00:31.354 0.0611739 0.0283901 1 0.000723000 0.730332
OMEGA.2012-01-20T02:23:38.316 0.0132559 0.0286037 1 -0.000140000 0.776710
OMEGA.2012-01-20T02:25:04.707 0.0233547 -0.000156435 1 0.000140000 0.800147
OMEGA.2011-11-22T06:17:35.633 0.0290399 0.0131989 1 -0.00110100 0.674152
OMEGA.2011-11-22T06:19:09.074 0.0113086 0.0172221 1 0.00110100 0.754022
OMEGA.2011-11-17T06:56:58.068 -0.00336295 0.00475933 1 0.00172800 1.47043
OMEGA.2011-11-17T06:58:25.749 -0.0130335 0.00286968 1 0.000919000 1.41678
OMEGA.2012-10-13T08:03:49.593 -0.0197029 0.00101124 1 0.00141000 1.45937
OMEGA.2012-10-13T08:05:14.233 -0.00704395 0.00230166 1 -0.00405700 1.43389
OMEGA.2012-01-21T02:52:27.939 0.00807182 -0.00649462 1 -0.00199000 0.891114
OMEGA.2012-01-21T02:53:52.860 0.0392007 0.00962294 1 0.00199000 0.815336
OMEGA.2012-10-23T07:38:31.270 0.0101833 -0.00575591 1 0.00293700 1.00924
OMEGA.2012-10-23T07:40:10.961 0.0131163 -0.00675257 1 -0.00293700 1.12297
OMEGA.2012-01-16T02:38:31.176 -0.000252666 -0.000368542 1 -0.00576300 0.894036
OMEGA.2012-01-16T02:39:56.076 -0.00709675 0.0333615 1 0.00576300 0.908403
OMEGA.2011-11-25T06:02:11.619 -0.00607520 0.00132275 1 -0.000881000 0.977673
OMEGA.2011-11-25T06:03:41.760 0.0114046 0.00816851 1 0.000881000 1.00099
OMEGA.2011-11-20T06:42:05.234 -0.00839965 -0.0158811 1 0.00138300 1.15268
OMEGA.2011-11-20T06:43:34.524 -0.00549004 -0.0213424 1 -0.00138300 1.27829
OMEGA.2012-01-26T01:40:05.658 -0.000861054 0.00427269 1 -0.0507480 1.09578
OMEGA.2012-01-26T01:41:30.559 0.0148385 0.0206458 1 0.0507480 0.967098
OMEGA.2012-09-13T06:55:26.735 0.0255729 0.00400259 1 -0.000998000 0.785046
OMEGA.2012-09-13T06:57:08.156 0.0317484 0.00370833 1 0.000998000 0.807555
OMEGA.2012-09-04T08:00:46.559 0.00887116 -0.0118143 1 -0.000449000 1.20227
OMEGA.2012-09-04T08:02:15.319 -0.00163134 0.0129509 1 0.000449000 1.08491
OMEGA.2012-09-13T08:26:56.580 -0.0199963 0.0114212 1 -0.000788000 0.594423
OMEGA.2012-09-13T08:28:31.790 -0.0240680 0.0169254 1 0.000788000 0.564749
OMEGA.2012-09-09T06:42:14.227 7.98704e-05 0.0188675 1 -0.00154800 0.966650
OMEGA.2012-09-09T06:43:42.977 0.0117273 0.0149367 1 0.00154800 1.14284
OMEGA.2011-11-24T06:43:50.392 0.0148926 0.00170091 1 -7.60000e-05 0.721943
OMEGA.2011-11-24T06:45:15.333 0.0204047 0.00984850 1 7.60000e-05 0.691106
OMEGA.2012-09-28T07:23:48.998 -0.0437013 -0.129736 0 0.0547050 2.12649
OMEGA.2012-09-28T07:25:30.308 0.00159982 -0.143146 0 0.0517710 2.05155
OMEGA.2013-01-12T01:46:51.708 0.0463643 0.102575 1 -0.0479560 0.897248
OMEGA.2013-01-12T01:48:35.288 0.0498720 -0.0149260 1 -0.0585200 0.729437
OMEGA.2012-09-12T07:22:58.393 -0.000219811 -0.0269287 1 0.000617000 0.611892
OMEGA.2012-09-12T07:24:23.343 0.00340301 -0.0244714 1 -0.000617000 0.615479
OMEGA.2012-12-16T02:27:59.560 0.00369899 0.00529619 1 0.00281700 1.14141
OMEGA.2012-12-16T02:29:33.361 0.0217243 -0.00140697 1 -0.00281700 1.37107
OMEGA.2012-10-09T05:28:53.224 -0.0107299 -0.0135433 1 -0.000558000 1.13895
OMEGA.2012-10-09T05:30:19.244 -0.00593466 -0.0189673 1 0.000558000 1.05791
OMEGA.2012-11-14T06:48:53.508 0.0185086 0.00269559 1 0.00327300 0.807875
OMEGA.2012-11-14T06:50:19.479 -0.0142427 -0.00463388 1 -0.00327300 0.860521
OMEGA.2013-01-09T02:44:58.191 0.00169516 0.00431759 1 0.00637500 1.18235
OMEGA.2013-01-09T02:46:49.792 0.0156022 -0.0187653 1 -0.00637500 1.14746
OMEGA.2012-10-13T05:26:28.712 -0.00984790 -0.0349643 1 -0.000917000 1.36518
OMEGA.2012-10-13T05:27:54.522 0.0274627 -0.00180651 1 0.000917000 1.33688
OMEGA.2012-10-12T07:40:41.339 -0.00685801 0.00131601 0 0.0159800 1.90040
OMEGA.2012-10-12T07:42:15.169 -0.00500698 0.00851126 0 0.0100760 2.28481
OMEGA.2012-11-14T05:43:04.837 -0.00216360 0.0128183 1 -0.0115370 1.39683
OMEGA.2012-11-14T05:44:36.158 0.00546404 -0.00379532 1 -0.0145190 1.16818
OMEGA.2012-09-19T08:24:33.005 0.00586752 0.00609835 1 0.000145000 1.18471
OMEGA.2012-09-19T08:26:02.005 -0.0115295 0.00448950 1 -0.000145000 1.29535
OMEGA.2012-01-19T02:39:41.901 0.00152220 0.0180784 1 0.000944000 0.851269
OMEGA.2012-01-19T02:41:07.152 -0.0167732 -0.0189634 1 -0.000944000 0.832899
OMEGA.2011-12-02T05:21:01.460 0.0116813 0.0138521 1 0.00298400 1.01093
OMEGA.2011-12-02T05:22:42.131 0.0227410 0.00577071 1 -0.00298400 1.00670
OMEGA.2012-08-08T09:08:36.870 -0.00351399 0.00223119 1 -0.000738000 1.07267
OMEGA.2012-08-08T09:10:06.610 -0.000669117 0.00958558 1 0.000738000 0.962475
OMEGA.2012-12-14T03:56:33.584 -0.00463408 0.0174124 1 0.00162300 0.861332
OMEGA.2012-12-14T03:58:08.365 0.0129246 0.00521186 1 -0.00162300 0.800532
OMEGA.2012-01-17T02:51:52.940 -0.000226586 -0.00674201 1 0.000697000 0.734310
OMEGA.2012-01-17T02:53:18.801 -0.0257826 0.00140642 1 -0.000697000 0.719641
OMEGA.2012-10-18T07:31:10.417 0.00215665 0.00172645 1 -0.0166340 0.697492
OMEGA.2012-10-18T07:32:36.038 0.00169273 0.00438346 1 -0.0159290 0.768098
OMEGA.2012-11-25T01:19:55.495 -0.0295142 0.0244565 1 -0.0431350 0.946530
OMEGA.2012-11-25T01:21:25.454 0.0459086 0.0235765 1 -0.0465470 0.794122
OMEGA.2012-12-17T03:39:34.313 -0.0345066 -0.00433595 1 0.0633250 0.867531
OMEGA.2012-12-17T03:41:04.033 -0.0266221 0.00329571 1 0.0589200 0.914728
OMEGA.2011-10-26T07:46:43.101 0.0140354 -0.0211933 1 0.0767310 1.09856
OMEGA.2011-10-26T07:48:24.262 -0.00541587 -0.0213397 0 0.0753010 1.24803
OMEGA.2011-11-29T06:40:34.552 0.0755061 0.0209693 1 -0.0715660 0.712884
OMEGA.2011-11-29T06:42:15.872 0.0798646 0.0149160 1 -0.0804660 0.746494
OMEGA.2012-09-30T05:36:44.653 0.0203981 0.0640869 1 0.00624100 0.750580
OMEGA.2012-09-30T05:38:10.853 0.00760101 -0.0108807 1 -0.00146000 0.532485
